"SubjectID" "Activity" "Domain" "Device" "AccelerationComponent" "Stat" "Axis" "Jerk" "Magnitude" "meanVal" "n"
3 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" "mean" "Y" NA NA -0.0260590480328739 341
3 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" "mean" "Z" NA NA 0.0480937904190616 341
3 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" "mean" NA NA "Magnitude" -0.563140802770059 341
3 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" "std" "X" NA NA -0.966457565630499 341
3 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" "std" "Y" NA NA -0.9445645371261 341
3 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" "std" "Z" NA NA -0.926966278211144 341
3 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" "std" NA NA "Magnitude" -0.591224780306452 341
3 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "mean" "X" "Jerk" NA -0.0991554609633431 341
3 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "mean" "X" NA NA -0.0248490682828446 341
3 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "mean" "Y" "Jerk" NA -0.0401923943695015 341
3 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "mean" "Y" NA NA -0.0743565308442815 341
3 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "mean" "Z" "Jerk" NA -0.0521178264170088 341
3 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "mean" "Z" NA NA 0.0866875497119062 341
3 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "mean" NA "Jerk" "Magnitude" -0.784056656246334 341
3 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "mean" NA NA "Magnitude" -0.643150121648094 341
3 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "std" "X" "Jerk" NA -0.689328428607038 341
3 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "std" "X" NA NA -0.699262195705865 341
3 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "std" "Y" "Jerk" NA -0.842659862111437 341
3 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "std" "Y" NA NA -0.76302218170088 341
3 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "std" "Z" "Jerk" NA -0.743028500565982 341
3 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "std" "Z" NA NA -0.709483440322581 341
3 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "std" NA "Jerk" "Magnitude" -0.80366136372434 341
3 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "std" NA NA "Magnitude" -0.674010290979472 341
4 "WALKING" "Frequency" "Accelerometer" "Body" "mean" "X" "Jerk" NA -0.652023078038801 317
4 "WALKING" "Frequency" "Accelerometer" "Body" "mean" "X" NA NA -0.628806379100946 317
4 "WALKING" "Frequency" "Accelerometer" "Body" "mean" "Y" "Jerk" NA -0.601696223759495 317
4 "WALKING" "Frequency" "Accelerometer" "Body" "mean" "Y" NA NA -0.52583456615142 317
4 "WALKING" "Frequency" "Accelerometer" "Body" "mean" "Z" "Jerk" NA -0.825154871135647 317
4 "WALKING" "Frequency" "Accelerometer" "Body" "mean" "Z" NA NA -0.755235428895899 317
4 "WALKING" "Frequency" "Accelerometer" "Body" "mean" NA "Jerk" "Magnitude" -0.63501900541041 317
4 "WALKING" "Frequency" "Accelerometer" "Body" "mean" NA NA "Magnitude" -0.602098037677603 317
4 "WALKING" "Frequency" "Accelerometer" "Body" "std" "X" "Jerk" NA -0.644622004704416 317
4 "WALKING" "Frequency" "Accelerometer" "Body" "std" "X" NA NA -0.597551324155678 317
4 "WALKING" "Frequency" "Accelerometer" "Body" "std" "Y" "Jerk" NA -0.593855151524606 317
4 "WALKING" "Frequency" "Accelerometer" "Body" "std" "Y" NA NA -0.534661524341987 317
4 "WALKING" "Frequency" "Accelerometer" "Body" "std" "Z" "Jerk" NA -0.860544668359621 317
4 "WALKING" "Frequency" "Accelerometer" "Body" "std" "Z" NA NA -0.708764043722397 317
4 "WALKING" "Frequency" "Accelerometer" "Body" "std" NA "Jerk" "Magnitude" -0.666506718936908 317
4 "WALKING" "Frequency" "Accelerometer" "Body" "std" NA NA "Magnitude" -0.672948341687697 317
4 "WALKING" "Frequency" "Gyroscope" "Body" "mean" "X" NA NA -0.641881977553943 317
4 "WALKING" "Frequency" "Gyroscope" "Body" "mean" "Y" NA NA -0.831527531009464 317
4 "WALKING" "Frequency" "Gyroscope" "Body" "mean" "Z" NA NA -0.689308946422713 317
4 "WALKING" "Frequency" "Gyroscope" "Body" "mean" NA "Jerk" "Magnitude" -0.838833209652997 317
4 "WALKING" "Frequency" "Gyroscope" "Body" "mean" NA NA "Magnitude" -0.745650754608833 317
4 "WALKING" "Frequency" "Gyroscope" "Body" "std" "X" NA NA -0.721749187328076 317
4 "WALKING" "Frequency" "Gyroscope" "Body" "std" "Y" NA NA -0.782885735867508 317
4 "WALKING" "Frequency" "Gyroscope" "Body" "std" "Z" NA NA -0.7670895729653 317
4 "WALKING" "Frequency" "Gyroscope" "Body" "std" NA "Jerk" "Magnitude" -0.863096864037855 317
4 "WALKING" "Frequency" "Gyroscope" "Body" "std" NA NA "Magnitude" -0.732586304826498 317
4 "WALKING" "Time" "Accelerometer" "Body" "mean" "X" "Jerk" NA 0.0788637845151419 317
4 "WALKING" "Time" "Accelerometer" "Body" "mean" "X" NA NA 0.274183111498423 317
4 "WALKING" "Time" "Accelerometer" "Body" "mean" "Y" "Jerk" NA 0.00351340949514196 317
4 "WALKING" "Time" "Accelerometer" "Body" "mean" "Y" NA NA -0.0148081545344921 317
4 "WALKING" "Time" "Accelerometer" "Body" "mean" "Z" "Jerk" NA -0.00737375142832808 317
4 "WALKING" "Time" "Accelerometer" "Body" "mean" "Z" NA NA -0.107521430810726 317
4 "WALKING" "Time" "Accelerometer" "Body" "mean" NA "Jerk" "Magnitude" -0.656116311856877 317
4 "WALKING" "Time" "Accelerometer" "Body" "mean" NA NA "Magnitude" -0.56158213510694 317
4 "WALKING" "Time" "Accelerometer" "Body" "std" "X" "Jerk" NA -0.631853083289621 317
4 "WALKING" "Time" "Accelerometer" "Body" "std" "X" NA NA -0.605211727785489 317
4 "WALKING" "Time" "Accelerometer" "Body" "std" "Y" "Jerk" NA -0.584063204701893 317
4 "WALKING" "Time" "Accelerometer" "Body" "std" "Y" NA NA -0.509929384011325 317
4 "WALKING" "Time" "Accelerometer" "Body" "std" "Z" "Jerk" NA -0.843353231167192 317
4 "WALKING" "Time" "Accelerometer" "Body" "std" "Z" NA NA -0.709492735962145 317
4 "WALKING" "Time" "Accelerometer" "Body" "std" NA "Jerk" "Magnitude" -0.647249966810726 317
4 "WALKING" "Time" "Accelerometer" "Body" "std" NA NA "Magnitude" -0.606556049548896 317
4 "WALKING" "Time" "Accelerometer" "Gravity" "mean" "X" NA NA 0.706593043123028 317
4 "WALKING" "Time" "Accelerometer" "Gravity" "mean" "Y" NA NA 0.112591195496986 317
4 "WALKING" "Time" "Accelerometer" "Gravity" "mean" "Z" NA NA 0.164130896618297 317
4 "WALKING" "Time" "Accelerometer" "Gravity" "mean" NA NA "Magnitude" -0.56158213510694 317
4 "WALKING" "Time" "Accelerometer" "Gravity" "std" "X" NA NA -0.962636979274448 317
4 "WALKING" "Time" "Accelerometer" "Gravity" "std" "Y" NA NA -0.941416800167192 317
4 "WALKING" "Time" "Accelerometer" "Gravity" "std" "Z" NA NA -0.941403426072555 317
4 "WALKING" "Time" "Accelerometer" "Gravity" "std" NA NA "Magnitude" -0.606556049548896 317
4 "WALKING" "Time" "Gyroscope" "Body" "mean" "X" "Jerk" NA -0.107859315713249 317
4 "WALKING" "Time" "Gyroscope" "Body" "mean" "X" NA NA -0.0289417906907571 317
4 "WALKING" "Time" "Gyroscope" "Body" "mean" "Y" "Jerk" NA -0.0400427574662461 317
4 "WALKING" "Time" "Gyroscope" "Body" "mean" "Y" NA NA -0.0787229907785489 317
4 "WALKING" "Time" "Gyroscope" "Body" "mean" "Z" "Jerk" NA -0.0578089304000631 317
4 "WALKING" "Time" "Gyroscope" "Body" "mean" "Z" NA NA 0.0957174866009464 317
4 "WALKING" "Time" "Gyroscope" "Body" "mean" NA "Jerk" "Magnitude" -0.819191368044164 317
4 "WALKING" "Time" "Gyroscope" "Body" "mean" NA NA "Magnitude" -0.656291093847319 317
4 "WALKING" "Time" "Gyroscope" "Body" "std" "X" "Jerk" NA -0.723788617823344 317
4 "WALKING" "Time" "Gyroscope" "Body" "std" "X" NA NA -0.701397703369085 317
4 "WALKING" "Time" "Gyroscope" "Body" "std" "Y" "Jerk" NA -0.902502592618297 317
4 "WALKING" "Time" "Gyroscope" "Body" "std" "Y" NA NA -0.79823574873817 317
4 "WALKING" "Time" "Gyroscope" "Body" "std" "Z" "Jerk" NA -0.748369141315457 317
4 "WALKING" "Time" "Gyroscope" "Body" "std" "Z" NA NA -0.726374197066246 317
4 "WALKING" "Time" "Gyroscope" "Body" "std" NA "Jerk" "Magnitude" -0.844187064164038 317
4 "WALKING" "Time" "Gyroscope" "Body" "std" NA NA "Magnitude" -0.706738493542587 317
5 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "mean" "X" "Jerk" NA -0.604769869438742 302
5 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "mean" "X" NA NA -0.55123770513245 302
5 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "mean" "Y" "Jerk" NA -0.550991969857417 302
5 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "mean" "Y" NA NA -0.440232431795033 302
5 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "mean" "Z" "Jerk" NA -0.768762357980132 302
5 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "mean" "Z" NA NA -0.696171811490066 302
5 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "mean" NA "Jerk" "Magnitude" -0.573176177044172 302
5 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "mean" NA NA "Magnitude" -0.528503022745033 302
5 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "std" "X" "Jerk" NA -0.584013626983444 302
5 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "std" "X" NA NA -0.492829885748675 302
5 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "std" "Y" "Jerk" NA -0.491500434303907 302
5 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "std" "Y" NA NA -0.422162171100331 302
5 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "std" "Z" "Jerk" NA -0.798835563807947 302
5 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "std" "Z" NA NA -0.649351210748344 302
5 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "std" NA "Jerk" "Magnitude" -0.613485123609272 302
5 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "std" NA NA "Magnitude" -0.594259529756954 302
5 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" "mean" "X" NA NA -0.632239300829801 302
5 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" "mean" "Y" NA NA -0.71706218781457 302
5 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" "mean" "Z" NA NA -0.537329127293278 302
5 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" "mean" NA "Jerk" "Magnitude" -0.748829309536424 302
5 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" "mean" NA NA "Magnitude" -0.677355755703311 302
5 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" "std" "X" NA NA -0.73573857718543 302
5 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" "std" "Y" NA NA -0.702290390960265 302
5 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" "std" "Z" NA NA -0.669353687483444 302
5 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" "std" NA "Jerk" "Magnitude" -0.735610602483444 302
5 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" "std" NA NA "Magnitude" -0.715731148145695 302
5 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "mean" "X" "Jerk" NA 0.0841019899622517 302
5 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "mean" "X" NA NA 0.279177960301325 302
5 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "mean" "Y" "Jerk" NA 0.0017656830384106 302
5 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "mean" "Y" NA NA -0.0154833455336192 302
5 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "mean" "Z" "Jerk" NA -0.0029537113427351 302
5 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "mean" "Z" NA NA -0.105661736816887 302
5 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "mean" NA "Jerk" "Magnitude" -0.589313870006622 302
5 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "mean" NA NA "Magnitude" -0.460866415568709 302
5 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "std" "X" "Jerk" NA -0.575890535679801 302
5 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "std" "X" NA NA -0.507691011391722 302
5 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "std" "Y" "Jerk" NA -0.506544358609603 302
5 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "std" "Y" NA NA -0.402724906078146 302
5 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "std" "Z" "Jerk" NA -0.78456199486755 302
5 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "std" "Z" NA NA -0.646443640175497 302
5 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "std" NA "Jerk" "Magnitude" -0.589031268133113 302
5 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "std" NA NA "Magnitude" -0.52162345171192 302
5 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" "mean" "X" NA NA 0.698153719072848 302
5 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" "mean" "Y" NA NA 0.112313109736755 302
5 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" "mean" "Z" NA NA 0.0921607197449904 302
5 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" "mean" NA NA "Magnitude" -0.460866415568709 302
5 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" "std" "X" NA NA -0.964629108807947 302
5 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" "std" "Y" NA NA -0.939973777950331 302
5 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" "std" "Z" NA NA -0.94207867884106 302
5 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" "std" NA NA "Magnitude" -0.52162345171192 302
5 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "mean" "X" "Jerk" NA -0.103522877147351 302
5 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "mean" "X" NA NA -0.0294516873643046 302
5 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "mean" "Y" "Jerk" NA -0.0490624519374172 302
5 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "mean" "Y" NA NA -0.0774316445596026 302
5 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "mean" "Z" "Jerk" NA -0.0506258160122517 302
5 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "mean" "Z" NA NA 0.0866267116745033 302
5 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "mean" NA "Jerk" "Magnitude" -0.707383517582782 302
5 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "mean" NA NA "Magnitude" -0.602770284825828 302
5 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "std" "X" "Jerk" NA -0.662581310334437 302
5 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "std" "X" NA NA -0.709955676983444 302
5 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "std" "Y" "Jerk" NA -0.774114270364238 302
5 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "std" "Y" NA NA -0.705638306688742 302
5 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "std" "Z" "Jerk" NA -0.564680771249007 302
5 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "std" "Z" NA NA -0.606589817380795 302
5 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "std" NA "Jerk" "Magnitude" -0.734187493344371 302
5 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "std" NA NA "Magnitude" -0.664078383532781 302
6 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "mean" "X" "Jerk" NA -0.549394273848923 325
6 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "mean" "X" NA NA -0.506174926221538 325
6 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "mean" "Y" "Jerk" NA -0.503558973703692 325
6 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "mean" "Y" NA NA -0.392041410138769 325
6 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "mean" "Z" "Jerk" NA -0.720867157741538 325
6 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "mean" "Z" NA NA -0.683725945015385 325
6 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "mean" NA "Jerk" "Magnitude" -0.494882316238462 325
6 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "mean" NA NA "Magnitude" -0.473974924380431 325
6 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "std" "X" "Jerk" NA -0.555346159400332 325
6 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "std" "X" NA NA -0.506680276530492 325
6 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "std" "Y" "Jerk" NA -0.437837459287385 325
6 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "std" "Y" NA NA -0.396677793847908 325
6 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "std" "Z" "Jerk" NA -0.755751144098462 325
6 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "std" "Z" NA NA -0.694365207233846 325
6 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "std" NA "Jerk" "Magnitude" -0.516711262173969 325
6 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "std" NA NA "Magnitude" -0.570910289993846 325
6 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" "mean" "X" NA NA -0.537201442069846 325
6 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" "mean" "Y" NA NA -0.621188724858462 325
6 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" "mean" "Z" NA NA -0.507604207506462 325
6 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" "mean" NA "Jerk" "Magnitude" -0.651886909221538 325
6 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" "mean" NA NA "Magnitude" -0.579130051151385 325
6 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" "std" "X" NA NA -0.692862440004 325
6 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" "std" "Y" NA NA -0.633236229753846 325
6 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" "std" "Z" NA NA -0.67302031484 325
6 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" "std" NA "Jerk" "Magnitude" -0.660175875210246 325
6 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" "std" NA NA "Magnitude" -0.657368673849846 325
6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "mean" "X" "Jerk" NA 0.0813833604034769 325
6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "mean" "X" NA NA 0.272376614181538 325
6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "mean" "Y" "Jerk" NA 0.000479281129661539 325
6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "mean" "Y" NA NA -0.0175697042641846 325
6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "mean" "Z" "Jerk" NA -0.00225896302076923 325
6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "mean" "Z" NA NA -0.11599454136 325
6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "mean" NA "Jerk" "Magnitude" -0.551413652396923 325
6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "mean" NA NA "Magnitude" -0.464770006998123 325
6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "std" "X" "Jerk" NA -0.531468310262154 325
6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "std" "X" NA NA -0.505086085072062 325
6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "std" "Y" "Jerk" NA -0.454437496885815 325
6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "std" "Y" NA NA -0.368403670137262 325
6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "std" "Z" "Jerk" NA -0.738955207627692 325
6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "std" "Z" NA NA -0.672512004586708 325
6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "std" NA "Jerk" "Magnitude" -0.502935062310769 325
6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Body" "std" NA NA "Magnitude" -0.483790606354154 325
6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" "mean" "X" NA NA 0.688702063569231 325
6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" "mean" "Y" NA NA 0.0162055455953846 325
6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" "mean" "Z" NA NA 0.0475199990906462 325
6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" "mean" NA NA "Magnitude" -0.464770006998123 325
6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" "std" "X" NA NA -0.958898709015385 325
6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" "std" "Y" NA NA -0.9509348864 325
6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" "std" "Z" NA NA -0.937910223507692 325
6 "WALKING_DOWNSTAIRS" "Time" "Accelerometer" "Gravity" "std" NA NA "Magnitude" -0.483790606354154 325
6 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "mean" "X" "Jerk" NA -0.0829159966093231 325
6 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "mean" "X" NA NA -0.0433611785374462 325
6 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "mean" "Y" "Jerk" NA -0.0454921005615385 325
6 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "mean" "Y" NA NA -0.0706129097498462 325
6 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "mean" "Z" "Jerk" NA -0.0533610323667692 325
6 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "mean" "Z" NA NA 0.0973130293888923 325
6 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "mean" NA "Jerk" "Magnitude" -0.621936158532308 325
6 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "mean" NA NA "Magnitude" -0.549494852037046 325
6 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "std" "X" "Jerk" NA -0.546009968372308 325
6 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "std" "X" NA NA -0.653800660041538 325
6 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "std" "Y" "Jerk" NA -0.677635980501539 325
6 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "std" "Y" NA NA -0.626252072652308 325
6 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "std" "Z" "Jerk" NA -0.526908306306892 325
6 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "std" "Z" NA NA -0.599910232855692 325
6 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "std" NA "Jerk" "Magnitude" -0.644474485460492 325
6 "WALKING_DOWNSTAIRS" "Time" "Gyroscope" "Body" "std" NA NA "Magnitude" -0.579837818063692 325
7 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "mean" "X" "Jerk" NA -0.637521940243831 308
7 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "mean" "X" NA NA -0.593011288564935 308
7 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "mean" "Y" "Jerk" NA -0.641687333850227 308
7 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "mean" "Y" NA NA -0.563547785174026 308
7 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "mean" "Z" "Jerk" NA -0.642515716574286 308
7 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "mean" "Z" NA NA -0.531005941495552 308
7 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "mean" NA "Jerk" "Magnitude" -0.553360009658182 308
7 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "mean" NA NA "Magnitude" -0.518323878824675 308
7 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "std" "X" "Jerk" NA -0.626785744584416 308
7 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "std" "X" NA NA -0.572347541484091 308
7 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "std" "Y" "Jerk" NA -0.62853163071948 308
7 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "std" "Y" NA NA -0.567046977262987 308
7 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "std" "Z" "Jerk" NA -0.684856438953896 308
7 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "std" "Z" NA NA -0.460792123277305 308
7 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "std" NA "Jerk" "Magnitude" -0.550683254908442 308
7 "WALKING_DOWNSTAIRS" "Frequency" "Accelerometer" "Body" "std" NA NA "Magnitude" -0.583819796092208 308
7 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" "mean" "X" NA NA -0.643767578493507 308
7 "WALKING_DOWNSTAIRS" "Frequency" "Gyroscope" "Body" "mean" "Y" NA NA -0.630419275006169 308
